calculation_method;calc_trigger_time;route_start_time;route_end_time;device_fingerprint;geopos;Geoposition;position_timestamp;position_floor_estimation;position_signals_floors;position_signal_1_beacon;position_signal_1_timestamp;position_signal_2_beacon;position_signal_2_beacon;position_signal_3_beacon;position_signal_3_timestamp
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.378145339353495|8.539470597406451|-2);47.378145339353495,8.539470597406451;Wed Apr 13 19:17:56 CEST 2022;-2;-2,-2,-2,;355;2022-04-13 19:17:56.058;395;2022-04-13 19:17:56.058;302;2022-04-13 19:17:56.058
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.419037461449264|8.494378454265588|-2);47.419037461449264,8.494378454265588;Wed Apr 13 19:17:56 CEST 2022;-2;-2,-2,-2,;362;2022-04-13 19:17:56.058;355;2022-04-13 19:17:56.058;395;2022-04-13 19:17:56.058
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37851893965397|8.538869549854287|-2);47.37851893965397,8.538869549854287;Wed Apr 13 19:17:56 CEST 2022;-2;-2,-2,-2,;361;2022-04-13 19:17:56.579;392;2022-04-13 19:17:56.579;348;2022-04-13 19:17:56.579
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37857951747659|8.538762148593687|-2);47.37857951747659,8.538762148593687;Wed Apr 13 19:17:56 CEST 2022;-2;-2,-2,-2,;382;2022-04-13 19:17:56.579;361;2022-04-13 19:17:56.579;392;2022-04-13 19:17:56.579
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(3530.7036046769276|-6167.211374419292|-2);3530.7036046769276,-6167.211374419292;Wed Apr 13 19:17:56 CEST 2022;-2;-2,-2,-2,;387;2022-04-13 19:17:56.579;361;2022-04-13 19:17:56.579;392;2022-04-13 19:17:56.579
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(2677.7848171557994|-4655.031798347054|-2);2677.7848171557994,-4655.031798347054;Wed Apr 13 19:17:56 CEST 2022;-2;-2,-2,-2,;319;2022-04-13 19:17:56.579;361;2022-04-13 19:17:56.579;392;2022-04-13 19:17:56.579
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.378466785027136|8.538962017236361|-2);47.378466785027136,8.538962017236361;Wed Apr 13 19:17:56 CEST 2022;-2;-2,-2,-2,;368;2022-04-13 19:17:56.579;361;2022-04-13 19:17:56.579;392;2022-04-13 19:17:56.579
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37845634561075|8.538828316809585|-2);47.37845634561075,8.538828316809585;Wed Apr 13 19:17:57 CEST 2022;-2;-2,-2,-2,;313;2022-04-13 19:17:57.101;305;2022-04-13 19:17:57.101;360;2022-04-13 19:17:57.101
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.378482260881654|8.538872073873298|-2);47.378482260881654,8.538872073873298;Wed Apr 13 19:17:57 CEST 2022;-2;-2,-2,-2,;353;2022-04-13 19:17:57.101;313;2022-04-13 19:17:57.101;305;2022-04-13 19:17:57.101
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.378338908204405|8.53833432243523|-2);47.378338908204405,8.53833432243523;Wed Apr 13 19:17:58 CEST 2022;-2;-2,-2,-2,;350;2022-04-13 19:17:58.127;387;2022-04-13 19:17:58.127;374;2022-04-13 19:17:58.127
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37835136413773|8.538382828861664|-2);47.37835136413773,8.538382828861664;Wed Apr 13 19:17:58 CEST 2022;-2;-2,-2,-2,;364;2022-04-13 19:17:58.127;350;2022-04-13 19:17:58.127;387;2022-04-13 19:17:58.127
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(8993.324746840746|-15852.14710283048|-2);8993.324746840746,-15852.14710283048;Wed Apr 13 19:17:59 CEST 2022;-2;-2,-2,-2,;395;2022-04-13 19:17:59.147;374;2022-04-13 19:17:59.147;319;2022-04-13 19:17:59.147
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37865496178746|8.538373582595948|-2);47.37865496178746,8.538373582595948;Wed Apr 13 19:17:59 CEST 2022;-2;-2,-2,-2,;364;2022-04-13 19:17:59.147;395;2022-04-13 19:17:59.147;374;2022-04-13 19:17:59.147
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.378519250511104|8.53875542788494|-2);47.378519250511104,8.53875542788494;Wed Apr 13 19:17:59 CEST 2022;-2;-2,-2,-2,;392;2022-04-13 19:17:59.656;351;2022-04-13 19:17:59.656;348;2022-04-13 19:17:59.656
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37823517624514|8.539643791856703|-2);47.37823517624514,8.539643791856703;Wed Apr 13 19:17:59 CEST 2022;-2;-2,-2,-2,;382;2022-04-13 19:17:59.656;392;2022-04-13 19:17:59.656;351;2022-04-13 19:17:59.656
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.378397725485144|8.539135463909549|-2);47.378397725485144,8.539135463909549;Wed Apr 13 19:17:59 CEST 2022;-2;-2,-2,-2,;390;2022-04-13 19:17:59.656;392;2022-04-13 19:17:59.656;351;2022-04-13 19:17:59.656
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37880296235442|8.537868197290104|-2);47.37880296235442,8.537868197290104;Wed Apr 13 19:17:59 CEST 2022;-2;-2,-2,-2,;385;2022-04-13 19:17:59.656;392;2022-04-13 19:17:59.656;351;2022-04-13 19:17:59.656
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.379138236969226|8.536819718338885|-2);47.379138236969226,8.536819718338885;Wed Apr 13 19:17:59 CEST 2022;-2;-2,-2,-2,;363;2022-04-13 19:17:59.656;392;2022-04-13 19:17:59.656;351;2022-04-13 19:17:59.656
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.378522624301205|8.538744877286259|-2);47.378522624301205,8.538744877286259;Wed Apr 13 19:17:59 CEST 2022;-2;-2,-2,-2,;367;2022-04-13 19:17:59.656;392;2022-04-13 19:17:59.656;351;2022-04-13 19:17:59.656
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.376323328296856|8.541923639679048|-2);47.376323328296856,8.541923639679048;Wed Apr 13 19:18:00 CEST 2022;-2;-2,-2,-2,;379;2022-04-13 19:18:00.172;355;2022-04-13 19:18:00.172;374;2022-04-13 19:18:00.172
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.374859453063316|8.544082470071787|-2);47.374859453063316,8.544082470071787;Wed Apr 13 19:18:00 CEST 2022;-2;-2,-2,-2,;319;2022-04-13 19:18:00.172;379;2022-04-13 19:18:00.172;355;2022-04-13 19:18:00.172
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37856482222475|8.538618026532632|-2);47.37856482222475,8.538618026532632;Wed Apr 13 19:18:00 CEST 2022;-2;-2,-2,-2,;359;2022-04-13 19:18:00.172;379;2022-04-13 19:18:00.172;355;2022-04-13 19:18:00.172
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.378473465036734|8.538558355862556|-2);47.378473465036734,8.538558355862556;Wed Apr 13 19:18:00 CEST 2022;-2;-2,-2,-2,;305;2022-04-13 19:18:00.684;356;2022-04-13 19:18:00.684;350;2022-04-13 19:18:00.684
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37862111999338|8.538544007030621|-2);47.37862111999338,8.538544007030621;Wed Apr 13 19:18:00 CEST 2022;-2;-2,-2,-2,;360;2022-04-13 19:18:00.684;305;2022-04-13 19:18:00.684;356;2022-04-13 19:18:00.684
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37843165776665|8.538562418614703|-2);47.37843165776665,8.538562418614703;Wed Apr 13 19:18:00 CEST 2022;-2;-2,-2,-2,;390;2022-04-13 19:18:00.684;305;2022-04-13 19:18:00.684;356;2022-04-13 19:18:00.684
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.3791642472864|8.538491226938282|-2);47.3791642472864,8.538491226938282;Wed Apr 13 19:18:00 CEST 2022;-2;-2,-2,-2,;358;2022-04-13 19:18:00.684;305;2022-04-13 19:18:00.684;356;2022-04-13 19:18:00.684
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.378142937278966|8.53865618773839|-2);47.378142937278966,8.53865618773839;Wed Apr 13 19:18:01 CEST 2022;-2;-2,-2,-2,;347;2022-04-13 19:18:01.201;300;2022-04-13 19:18:01.201;364;2022-04-13 19:18:01.201
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37847012552332|8.53890942666826|-2);47.37847012552332,8.53890942666826;Wed Apr 13 19:18:02 CEST 2022;-2;-2,-2,-2,;392;2022-04-13 19:18:02.244;389;2022-04-13 19:18:02.244;351;2022-04-13 19:18:02.244
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37814632308193|8.538685989965797|-2);47.37814632308193,8.538685989965797;Wed Apr 13 19:18:02 CEST 2022;-2;-2,-2,-2,;380;2022-04-13 19:18:02.244;392;2022-04-13 19:18:02.244;389;2022-04-13 19:18:02.244
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37807041231988|8.53863360848813|-2);47.37807041231988,8.53863360848813;Wed Apr 13 19:18:02 CEST 2022;-2;-2,-2,-2,;347;2022-04-13 19:18:02.244;392;2022-04-13 19:18:02.244;389;2022-04-13 19:18:02.244
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37846973310848|8.538757725682697|-2);47.37846973310848,8.538757725682697;Wed Apr 13 19:18:02 CEST 2022;-2;-2,-2,-2,;313;2022-04-13 19:18:02.776;379;2022-04-13 19:18:02.776;355;2022-04-13 19:18:02.776
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37837420977253|8.538719112861617|-2);47.37837420977253,8.538719112861617;Wed Apr 13 19:18:02 CEST 2022;-2;-2,-2,-2,;356;2022-04-13 19:18:02.776;313;2022-04-13 19:18:02.776;379;2022-04-13 19:18:02.776
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37833893028703|8.538704852048303|-2);47.37833893028703,8.538704852048303;Wed Apr 13 19:18:02 CEST 2022;-2;-2,-2,-2,;395;2022-04-13 19:18:02.776;313;2022-04-13 19:18:02.776;379;2022-04-13 19:18:02.776
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37839695178859|8.538728305729393|-2);47.37839695178859,8.538728305729393;Wed Apr 13 19:18:02 CEST 2022;-2;-2,-2,-2,;302;2022-04-13 19:18:02.776;313;2022-04-13 19:18:02.776;379;2022-04-13 19:18:02.776
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.378028955017356|8.538579552617461|-2);47.378028955017356,8.538579552617461;Wed Apr 13 19:18:02 CEST 2022;-2;-2,-2,-2,;363;2022-04-13 19:18:02.776;313;2022-04-13 19:18:02.776;379;2022-04-13 19:18:02.776
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37846562314168|8.538353056421952|-2);47.37846562314168,8.538353056421952;Wed Apr 13 19:18:05 CEST 2022;-2;-2,-2,-2,;356;2022-04-13 19:18:05.918;318;2022-04-13 19:18:05.918;319;2022-04-13 19:18:05.918
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.378464108749995|8.538470403042774|-2);47.378464108749995,8.538470403042774;Wed Apr 13 19:18:05 CEST 2022;-2;-2,-2,-2,;363;2022-04-13 19:18:05.918;356;2022-04-13 19:18:05.918;318;2022-04-13 19:18:05.918
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37777168073625|8.539786780949733|-2);47.37777168073625,8.539786780949733;Wed Apr 13 19:18:06 CEST 2022;-2;-2,-2,-2,;379;2022-04-13 19:18:06.097;355;2022-04-13 19:18:06.097;356;2022-04-13 19:18:06.097
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37751446978228|8.540166099358894|-2);47.37751446978228,8.540166099358894;Wed Apr 13 19:18:06 CEST 2022;-2;-2,-2,-2,;395;2022-04-13 19:18:06.097;379;2022-04-13 19:18:06.097;355;2022-04-13 19:18:06.097
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.378285903342004|8.539028438049678|-2);47.378285903342004,8.539028438049678;Wed Apr 13 19:18:06 CEST 2022;-2;-2,-2,-2,;364;2022-04-13 19:18:06.097;379;2022-04-13 19:18:06.097;355;2022-04-13 19:18:06.097
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(834.6059717976987|-1345.9376811701243|-2);834.6059717976987,-1345.9376811701243;Wed Apr 13 19:18:06 CEST 2022;-2;-2,-2,-2,;351;2022-04-13 19:18:06.442;382;2022-04-13 19:18:06.442;385;2022-04-13 19:18:06.442
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37884148128427|8.53859943809966|-2);47.37884148128427,8.53859943809966;Wed Apr 13 19:18:06 CEST 2022;-2;-2,-2,-2,;367;2022-04-13 19:18:06.442;351;2022-04-13 19:18:06.442;382;2022-04-13 19:18:06.442
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.378136831909565|8.539964281938047|-2);47.378136831909565,8.539964281938047;Wed Apr 13 19:18:07 CEST 2022;-2;-2,-2,-2,;387;2022-04-13 19:18:07.502;380;2022-04-13 19:18:07.502;364;2022-04-13 19:18:07.502
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.379052717981324|8.53706693031934|-2);47.379052717981324,8.53706693031934;Wed Apr 13 19:18:09 CEST 2022;-2;-2,-2,-2,;305;2022-04-13 19:18:09.006;387;2022-04-13 19:18:09.006;374;2022-04-13 19:18:09.006
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37765326830807|8.540570408379965|-2);47.37765326830807,8.540570408379965;Wed Apr 13 19:18:09 CEST 2022;-2;-2,-2,-2,;347;2022-04-13 19:18:09.006;305;2022-04-13 19:18:09.006;387;2022-04-13 19:18:09.006
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37853117229371|8.538372603477228|-2);47.37853117229371,8.538372603477228;Wed Apr 13 19:18:09 CEST 2022;-2;-2,-2,-2,;300;2022-04-13 19:18:09.006;305;2022-04-13 19:18:09.006;387;2022-04-13 19:18:09.006
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37723972350053|8.537108196990474|-2);47.37723972350053,8.537108196990474;Wed Apr 13 19:18:09 CEST 2022;-2;-2,-2,-2,;389;2022-04-13 19:18:09.075;351;2022-04-13 19:18:09.075;395;2022-04-13 19:18:09.075
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.385739297198015|8.549555100188673|-2);47.385739297198015,8.549555100188673;Wed Apr 13 19:18:09 CEST 2022;-2;-2,-2,-2,;277;2022-04-13 19:18:09.075;389;2022-04-13 19:18:09.075;351;2022-04-13 19:18:09.075
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37834406900926|8.538725417116298|-2);47.37834406900926,8.538725417116298;Wed Apr 13 19:18:09 CEST 2022;-2;-2,-2,-2,;363;2022-04-13 19:18:09.075;389;2022-04-13 19:18:09.075;351;2022-04-13 19:18:09.075
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37912423169721|8.537592811607206|-2);47.37912423169721,8.537592811607206;Wed Apr 13 19:18:10 CEST 2022;-2;-2,-2,-2,;392;2022-04-13 19:18:10.124;356;2022-04-13 19:18:10.124;385;2022-04-13 19:18:10.124
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37846507614579|8.538909657747698|-2);47.37846507614579,8.538909657747698;Wed Apr 13 19:18:10 CEST 2022;-2;-2,-2,-2,;389;2022-04-13 19:18:10.651;353;2022-04-13 19:18:10.651;366;2022-04-13 19:18:10.651
TRILATERATION_NO_SMOOTHING_LIBRARY_DISTANCE;Fri Apr 15 14:28:07 CEST 2022;Wed Apr 13 19:11:30 CEST 2022;Wed Apr 13 19:19:02 CEST 2022;OnePlus/Nord_EEA/Nord:11/RP1A.201005.001/2203101723:user/release-keys;(47.37834702917168|8.538635882133812|-2);47.37834702917168,8.538635882133812;Wed Apr 13 19:18:10 CEST 2022;-2;-2,-2,-2,;347;2022-04-13 19:18:10.651;389;2022-04-13 19:18:10.651;353;2022-04-13 19:18:10.651
